-2.266625e-01,9.070000e+00,3.480012e+00,2.707204e-03,-8.121613e-03,-5.211720e-03
-2.510407e-01,9.060000e+00,3.498959e+00,2.710033e-03,-1.354898e-04,-2.046062e-03
-2.248286e-01,9.055514e+00,3.489657e+00,4.958985e-03,2.818793e-03,-2.818793e-03
-1.691113e-01,9.090889e+00,3.491777e+00,3.084795e-03,-1.072125e-03,-1.398635e-03
-2.302242e-01,9.070000e+00,3.470448e+00,3.333333e-03,-4.153591e-03,-3.624186e-03
-2.514851e-01,9.060000e+00,3.460000e+00,3.815305e-03,-4.819713e-04,-2.704194e-03
-2.192407e-01,9.060000e+00,3.451320e+00,3.535338e-03,1.919216e-03,-6.060566e-04
-1.753858e-01,9.064614e+00,3.454614e+00,2.748071e-03,4.186574e-03,-4.563271e-04
-2.200000e-01,9.085760e+00,3.471519e+00,-3.878968e-03,2.787699e-03,-4.161706e-03
-1.929946e-01,9.072674e+00,3.472995e+00,5.660014e-04,5.660014e-04,-3.878443e-03
-2.073884e-01,9.067388e+00,3.483694e+00,-2.222222e-03,1.713101e-03,-2.824212e-03
-2.450801e-01,9.082460e+00,3.510000e+00,-8.043525e-04,-1.608705e-03,-1.915464e-03
-2.951605e-01,9.080321e+00,3.480321e+00,6.041639e-04,-5.652772e-03,-1.747681e-03
-2.379279e-01,9.060000e+00,3.500532e+00,1.188951e-03,8.372253e-03,-8.138733e-04
-2.367952e-01,9.090000e+00,3.528932e+00,8.328921e-04,5.552025e-03,2.764540e-04
-1.432732e-01,9.066682e+00,3.476682e+00,1.403861e-03,-6.985859e-04,5.854994e-04
-1.835014e-01,9.062997e+00,3.469496e+00,-1.324200e-04,-8.042618e-03,-2.222222e-03
-1.778860e-01,9.070000e+00,3.485257e+00,1.585601e-03,-2.384354e-03,-6.666667e-03
-2.153121e-01,9.070624e+00,3.490000e+00,0,-1.557443e-03,-1.000000e-02
-2.289942e-01,9.069497e+00,3.481006e+00,1.955858e-03,-7.990933e-04,-1.111111e-02
-2.619391e-01,9.067740e+00,3.499680e+00,0,6.554066e-04,-1.310548e-02
-3.031770e-01,9.056823e+00,3.490000e+00,1.661049e-03,7.227840e-03,-8.350187e-03
-2.762711e-01,9.097458e+00,3.500000e+00,1.430249e-03,7.302007e-03,-2.697993e-03
-1.933472e-01,9.076653e+00,3.443347e+00,-2.070059e-04,-1.996196e-03,2.881281e-03
-2.479788e-01,9.055993e+00,3.457979e+00,4.582168e-04,-7.560146e-03,0
-2.700000e-01,9.078639e+00,3.471361e+00,-3.552479e-03,-6.432137e-03,1.111111e-03
-2.600000e-01,9.082346e+00,3.497654e+00,4.856570e-05,-5.676970e-04,3.333333e-03
-1.875761e-01,9.055682e+00,3.504318e+00,-1.299765e-03,2.306144e-03,7.966431e-03
-1.555020e-01,9.071004e+00,3.465502e+00,-2.243988e-03,5.392313e-04,5.555556e-03
-1.903202e-01,9.070000e+00,3.481520e+00,6.610937e-04,-3.108325e-03,1.336120e-03
-2.922863e-01,9.041571e+00,3.513857e+00,-1.328330e-03,-4.661663e-03,2.172186e-04
-2.855579e-01,9.076888e+00,3.519335e+00,3.121714e-03,4.232825e-03,2.846565e-03
-1.896642e-01,9.078067e+00,3.486134e+00,5.002355e-03,1.000942e-02,6.108756e-03
-1.759374e-01,9.074063e+00,3.454063e+00,6.885506e-03,-2.912566e-03,4.444444e-03
-2.809036e-01,9.082361e+00,3.460904e+00,3.756624e-03,-5.343910e-03,2.222222e-03
-2.900000e-01,9.066989e+00,3.516989e+00,4.773439e-04,-3.209206e-04,5.234635e-03
-1.879288e-01,9.091793e+00,3.461793e+00,2.422512e-03,8.888889e-03,4.928947e-03
-1.177924e-01,9.083896e+00,3.431689e+00,2.022085e-03,4.133882e-03,6.004117e-04
-1.640234e-01,9.066006e+00,3.436006e+00,-2.768103e-03,-9.281568e-03,-3.333333e-03
-3.982204e-01,9.060000e+00,3.515339e+00,4.367361e-04,-6.349815e-03,-4.365231e-03
-2.967260e-01,9.082655e+00,3.496327e+00,1.111111e-03,1.198908e-02,1.573773e-03
-2.058414e-01,9.068317e+00,3.482476e+00,4.066803e-04,1.344226e-02,3.536673e-03
-2.296510e-01,9.065175e+00,3.467413e+00,0,5.555556e-03,8.689938e-04
-2.638240e-01,9.068272e+00,3.498272e+00,-2.367636e-03,7.923191e-03,2.294929e-03
-2.468844e-01,9.070000e+00,3.476884e+00,3.548132e-03,1.960752e-02,4.014846e-03
-1.169428e-01,9.093057e+00,3.454236e+00,2.854700e-03,2.000000e-02,5.344729e-03
-1.138219e-01,9.082059e+00,3.420000e+00,1.652381e-03,4.501587e-03,-5.412698e-04
-2.305525e-01,9.089448e+00,3.439448e+00,-1.111111e-03,-1.555556e-02,-2.807500e-03
-2.026857e-01,9.070300e+00,3.445671e+00,9.786143e-04,-9.792732e-03,-5.348288e-03
-1.102677e-01,9.042163e+00,3.491081e+00,-5.352601e-03,-1.585485e-02,-9.797045e-03
-4.515733e-02,9.131132e+00,3.579036e+00,-3.297731e-03,-2.125352e-02,-1.448005e-02
-1.569585e-01,9.076783e+00,3.548304e+00,2.757523e-03,-3.551505e-02,-2.164641e-02
-2.397073e-01,9.034770e+00,3.512301e+00,8.888889e-03,-4.086728e-02,-2.077238e-02
4.979459e-02,9.078357e+00,3.544076e+00,1.428249e-02,-1.867671e-02,-2.624231e-02
1.705685e-02,9.144610e+00,3.512376e+00,1.176744e-02,-3.957106e-02,-3.356073e-02
-2.538719e-01,9.231616e+00,3.585293e+00,1.216125e-02,-5.501016e-02,-4.614160e-02
-2.882105e-01,9.095522e+00,3.486567e+00,1.557667e-02,-4.246979e-02,-5.000000e-02
-2.252708e-03,9.174929e+00,3.528451e+00,1.777778e-02,-2.738028e-02,-4.242097e-02
-2.724729e-01,8.957884e+00,3.402001e+00,2.092973e-02,-5.238081e-02,-5.201804e-02
-1.580302e-01,9.126995e+00,3.473005e+00,8.923337e-03,-4.164944e-02,-4.835056e-02
-2.183524e-02,9.085459e+00,3.462753e+00,1.555556e-02,-4.537059e-02,-5.566144e-02
-8.225618e-02,9.085105e+00,3.483403e+00,1.077818e-02,-5.977937e-02,-7.089048e-02
-1.675128e-01,9.097615e+00,3.512589e+00,1.112758e-02,-8.044560e-02,-8.172720e-02
1.247728e-03,9.068847e+00,3.435129e+00,9.616121e-03,-8.233667e-02,-9.505723e-02
9.929245e-02,9.304960e+00,3.531653e+00,1.927282e-02,-1.097534e-01,-1.190262e-01
-2.885756e-01,9.041294e+00,3.537529e+00,8.032821e-03,-1.203917e-01,-1.436248e-01
-1.015796e-01,8.928843e+00,3.381580e+00,1.452387e-02,-1.045239e-01,-1.434128e-01
-3.793114e-01,9.216437e+00,3.607012e+00,1.510378e-02,-1.257753e-01,-1.604518e-01
-2.788537e-01,9.200288e+00,3.640858e+00,2.031708e-02,-1.101585e-01,-1.617063e-01
-7.462733e-02,9.041568e+00,3.495124e+00,3.444444e-02,-1.051472e-01,-1.878842e-01
-1.147512e-01,9.024751e+00,3.456244e+00,2.777778e-02,-1.407541e-01,-2.099366e-01
-4.298842e-01,9.161114e+00,3.474269e+00,3.355714e-02,-1.374613e-01,-2.240432e-01
-3.004707e-01,9.061404e+00,3.417655e+00,4.015519e-02,-1.006642e-01,-2.360894e-01
