2.619248e+00,9.219248e+00,2.320752e+00,2.962596e-03,-1.024936e-02,-5.926292e-03
2.428943e+00,9.202114e+00,2.314229e+00,2.222222e-03,-3.685440e-02,-8.085570e-03
2.401489e+00,9.185745e+00,2.362553e+00,-2.070928e-03,-3.919148e-02,-5.706849e-03
2.503912e+00,9.166087e+00,2.344348e+00,-1.651463e-03,-1.355399e-02,3.143080e-03
2.572421e+00,9.216369e+00,2.373949e+00,3.861384e-03,-2.954483e-02,-1.402641e-03
2.445838e+00,9.175838e+00,2.364162e+00,-3.245808e-03,-4.479454e-02,-1.093606e-02
2.420890e+00,9.170445e+00,2.379555e+00,-4.444444e-03,-4.430159e-02,-1.304762e-02
2.371147e+00,9.159115e+00,2.390885e+00,1.907596e-03,-2.488663e-02,-1.887758e-03
2.255111e+00,9.208722e+00,2.303612e+00,-2.725125e-03,-1.601171e-02,9.590589e-04
2.444729e+00,9.220108e+00,2.312527e+00,8.513825e-03,1.798874e-02,1.406938e-02
2.451270e+00,9.151270e+00,2.339365e+00,5.952137e-03,7.420513e-03,1.531738e-02
2.526279e+00,9.197970e+00,2.291353e+00,5.005219e-03,1.084638e-02,1.304773e-02
2.457088e+00,9.194609e+00,2.284043e+00,9.795666e-04,-7.251600e-03,5.950189e-03
2.406562e+00,9.142604e+00,2.330417e+00,0,2.026062e-02,1.064406e-02
2.604918e+00,9.170000e+00,2.312541e+00,1.984701e-03,1.996577e-02,8.413846e-03
2.390794e+00,9.170794e+00,2.400000e+00,-4.444444e-03,-3.120467e-03,1.922807e-03
2.536196e+00,9.134957e+00,2.297435e+00,-4.357582e-03,1.342020e-02,-2.638434e-03
2.456181e+00,9.194764e+00,2.372146e+00,-7.198979e-03,-4.082695e-03,-1.111111e-02
2.510000e+00,9.240000e+00,2.350935e+00,3.866473e-03,-9.755846e-03,-8.599903e-03
2.488070e+00,9.198070e+00,2.389357e+00,2.222222e-03,-3.329827e-02,-6.988268e-03
2.391412e+00,9.197176e+00,2.305764e+00,-4.261877e-03,-5.642324e-02,-9.939144e-03
2.285711e+00,9.171433e+00,2.355721e+00,-8.107462e-05,-4.929426e-02,-6.828816e-03
2.499220e+00,9.170780e+00,2.300260e+00,-5.400606e-04,-1.980965e-02,-1.491811e-03
2.345539e+00,9.226591e+00,2.386591e+00,-3.462395e-03,-3.337741e-02,-4.957510e-03
2.376083e+00,9.196083e+00,2.362166e+00,2.143893e-03,-1.649551e-02,-2.143893e-03
2.457396e+00,9.117535e+00,2.327535e+00,-1.259122e-03,-4.370439e-03,-3.185322e-03
2.353080e+00,9.206920e+00,2.338845e+00,-2.918263e-03,-4.167731e-03,-1.668795e-03
2.347650e+00,9.171567e+00,2.320000e+00,1.719453e-03,1.211665e-02,5.555556e-03
2.525360e+00,9.197320e+00,2.365260e+00,-9.995514e-04,2.388665e-02,5.667115e-03
2.607447e+00,9.193724e+00,2.307908e+00,-3.416059e-03,1.786050e-02,1.276563e-03
2.460000e+00,9.170022e+00,2.370011e+00,1.995682e-03,-3.786414e-03,2.265403e-04
2.413760e+00,9.175640e+00,2.307520e+00,-9.315596e-04,-1.422898e-02,2.258133e-03
2.453370e+00,9.168674e+00,2.277348e+00,1.111111e-03,-8.575260e-03,3.176519e-03
2.418737e+00,9.179053e+00,2.319368e+00,-3.087097e-03,1.024471e-02,1.851344e-03
2.485202e+00,9.218401e+00,2.382004e+00,8.296877e-04,1.763707e-02,7.214931e-03
2.470378e+00,9.141513e+00,2.380378e+00,1.303515e-03,-3.306890e-03,-7.960610e-04
2.413703e+00,9.142344e+00,2.344938e+00,4.304807e-03,-1.277479e-02,-9.162178e-03
2.519491e+00,9.240000e+00,2.348727e+00,1.614203e-03,-2.893197e-02,-1.010493e-02
2.350219e+00,9.180183e+00,2.320073e+00,2.374519e-03,-4.069925e-02,-9.543109e-03
2.347693e+00,9.169539e+00,2.389077e+00,4.175081e-03,3.703373e-04,1.144769e-03
2.496514e+00,9.183853e+00,2.278073e+00,3.781048e-03,-5.681694e-03,-8.424821e-04
2.368353e+00,9.217912e+00,2.292088e+00,2.263321e-03,-7.901076e-03,-4.109926e-05
2.498859e+00,9.170456e+00,2.280228e+00,3.745991e-03,1.041266e-02,3.566151e-03
2.420355e+00,9.190089e+00,2.349911e+00,-3.333333e-03,-4.571756e-03,1.848961e-03
2.420857e+00,9.138429e+00,2.303714e+00,-2.222222e-03,1.517912e-02,-2.172030e-03
